Name,URL,Contract Length,Contract Value,Contract Date
Gemel Smith,/players/gemel-smith,"LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $700,000,VALUE: $2,100,000,VALUE: $650,000,VALUE: $720,000,VALUE: $700,000","SIGNING DATE: October  7, 2020,SIGNING DATE: June  5, 2014,SIGNING DATE: July 11, 2017,SIGNING DATE: August  3, 2018,SIGNING DATE: July  7, 2019"
Brad Hunt,/players/brad-hunt,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $1,400,000,VALUE: $1,100,000,VALUE: $600,000,VALUE: $600,000,VALUE: $1,300,000","SIGNING DATE: June 24, 2019,SIGNING DATE: July  6, 2013,SIGNING DATE: June  9, 2015,SIGNING DATE: July  2, 2016,SIGNING DATE: July  1, 2017"
Martin Marincin,/players/martin-marincin,"LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $700,000,VALUE: $2,700,000,VALUE: $700,000,VALUE: $2,500,000,VALUE: $800,000,VALUE: $700,000","SIGNING DATE: January 10, 2020,SIGNING DATE: April 25, 2011,SIGNING DATE: July  9, 2015,SIGNING DATE: July 29, 2016,SIGNING DATE: July  1, 2018,SIGNING DATE: June 29, 2019"
Jason Spezza,/players/jason-spezza,"LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 7 YEARS,LENGTH: 4 YEARS,LENGTH: 1 YEAR","VALUE: $700,000,VALUE: $1,100,000,VALUE: $9,000,000,VALUE: $49,000,000,VALUE: $30,000,000,VALUE: $700,000","SIGNING DATE: October  5, 2020,SIGNING DATE: August 12, 2005,SIGNING DATE: July  3, 2006,SIGNING DATE: November  2, 2007,SIGNING DATE: November 21, 2014,SIGNING DATE: July  1, 2019"
Jean-Sébastien Dea,/players/jeansebastien-dea,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,400,000,VALUE: $1,820,000,VALUE: $650,000,VALUE: $650,000","SIGNING DATE: July  1, 2019,SIGNING DATE: September 19, 2013,SIGNING DATE: August 21, 2017,SIGNING DATE: June 28, 2018"
Paul Carey,/players/paul-carey,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,400,000,VALUE: $1,750,000,VALUE: $715,000,VALUE: $575,000,VALUE: $575,000,VALUE: $650,000,VALUE: $700,000","SIGNING DATE: March 26, 2019,SIGNING DATE: April 11, 2012,SIGNING DATE: July 17, 2014,SIGNING DATE: July  8, 2015,SIGNING DATE: June 24, 2016,SIGNING DATE: July  1, 2017,SIGNING DATE: July  1, 2018"
Michael Sgarbossa,/players/michael-sgarbossa,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,400,000,VALUE: $1,760,000,VALUE: $605,000,VALUE: $600,000,VALUE: $650,000,VALUE: $650,000","SIGNING DATE: June 29, 2019,SIGNING DATE: September 21, 2010,SIGNING DATE: July 16, 2015,SIGNING DATE: June 21, 2016,SIGNING DATE: July  1, 2017,SIGNING DATE: July  1, 2018"
Jacob Moverare,/players/jacob-moverare,LENGTH: 3 YEARS,"VALUE: $2,250,000","SIGNING DATE: July 14, 2016"
Maxime Lajoie,/players/maxime-lajoie,LENGTH: 3 YEARS,"VALUE: $2,500,000","SIGNING DATE: October  3, 2016"
Tanner Jeannot,/players/tanner-jeannot,LENGTH: 3 YEARS,"VALUE: $2,140,000","SIGNING DATE: April  2, 2018"
Brandon Gignac,/players/brandon-gignac,LENGTH: 3 YEARS,"VALUE: $2,950,000","SIGNING DATE: November 11, 2016"
Nathan Bastian,/players/nathan-bastian,LENGTH: 3 YEARS,"VALUE: $2,900,000","SIGNING DATE: October 19, 2016"
Givani Smith,/players/givani-smith,LENGTH: 3 YEARS,"VALUE: $2,925,000","SIGNING DATE: October 17, 2016"
Frédéric Allard,/players/frederic-allard,LENGTH: 3 YEARS,"VALUE: $2,950,000","SIGNING DATE: September 30, 2016"
Filip Hronek,/players/filip-hronek,LENGTH: 3 YEARS,"VALUE: $2,925,000","SIGNING DATE: July 14, 2016"
Brady Keeper,/players/brady-keeper,"LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $715,000,VALUE: $2,700,000","SIGNING DATE: August 31, 2020,SIGNING DATE: March 18, 2019"
Dylan Coghlan,/players/dylan-coghlan,LENGTH: 3 YEARS,"VALUE: $2,195,000","SIGNING DATE: September 20, 2017"
Ty Lewis,/players/ty-lewis,LENGTH: 3 YEARS,"VALUE: $2,200,000","SIGNING DATE: October  2, 2017"
Jake Bischoff,/players/jake-bischoff,"LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $2,150,000,VALUE: $1,850,000","SIGNING DATE: July 16, 2019,SIGNING DATE: March 28, 2017"
Vitek Vanecek,/players/vitek-vanecek,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $2,150,000,VALUE: $2,775,000","SIGNING DATE: July  1, 2019,SIGNING DATE: July 15, 2014"
Evan Cormier,/players/evan-cormier,LENGTH: 3 YEARS,"VALUE: $2,155,000","SIGNING DATE: February 24, 2019"
Josef Korenar,/players/josef-korenar,LENGTH: 3 YEARS,"VALUE: $2,230,000","SIGNING DATE: July 13, 2017"
Jason Cotton,/players/jason-cotton,LENGTH: 1 YEAR,"VALUE: $725,000","SIGNING DATE: March 24, 2020"
Teemu Kivihalme,/players/teemu-kivihalme,"LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $925,000","SIGNING DATE: July 18, 2020,SIGNING DATE: May  7, 2019"
Nico Sturm,/players/nico-sturm,"LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $925,000,VALUE: $874,125","SIGNING DATE: October  5, 2020,SIGNING DATE: April  1, 2019,SIGNING DATE: July 16, 2019"
Logan O'Connor,/players/logan-oconnor,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,450,000,VALUE: $2,275,000","SIGNING DATE: September 18, 2020,SIGNING DATE: July 23, 2018"
Jacob MacDonald,/players/jacob-macdonald,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,450,000,VALUE: $1,500,000","SIGNING DATE: March 27, 2020,SIGNING DATE: July  2, 2018"
Brian Pinho,/players/brian-pinho,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $1,850,000,VALUE: $700,000","SIGNING DATE: September 17, 2020,SIGNING DATE: April  4, 2018,SIGNING DATE: May 20, 2019"
Zach Whitecloud,/players/zach-whitecloud,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $4,475,000","SIGNING DATE: March 22, 2020,SIGNING DATE: March  8, 2018"
Jayden Halbgewachs,/players/jayden-halbgewachs,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,775,000","SIGNING DATE: October  5, 2020,SIGNING DATE: December 28, 2017"
Jacob Middleton,/players/jacob-middleton,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,205,000","SIGNING DATE: October  5, 2020,SIGNING DATE: September  7, 2017"
Adam Brooks,/players/adam-brooks,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,775,000","SIGNING DATE: May 14, 2020,SIGNING DATE: June 29, 2017"
Carl Grundström,/players/carl-grundstrom,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,775,000","SIGNING DATE: September  1, 2020,SIGNING DATE: April 28, 2017"
Mark Friedman,/players/mark-friedman,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,475,000","SIGNING DATE: July 13, 2020,SIGNING DATE: March 21, 2017"
Matthew Highmore,/players/matthew-highmore,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,775,000","SIGNING DATE: April  2, 2020,SIGNING DATE: March  2, 2017"
Ethan Prow,/players/ethan-prow,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $1,850,000,VALUE: $650,000","SIGNING DATE: July  1, 2019,SIGNING DATE: March 29, 2016,SIGNING DATE: July 13, 2018"
Nick Seeler,/players/nick-seeler,"LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $2,175,000,VALUE: $1,850,000","SIGNING DATE: July  1, 2018,SIGNING DATE: March 26, 2016"
Daniel Sprong,/players/daniel-sprong,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS","VALUE: $1,450,000,VALUE: $2,775,000,VALUE: $1,500,000","SIGNING DATE: September 18, 2020,SIGNING DATE: August 28, 2015,SIGNING DATE: June 25, 2018"
Yakov Trenin,/players/yakov-trenin,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,450,000,VALUE: $2,775,000","SIGNING DATE: September 24, 2020,SIGNING DATE: July 10, 2015"
Martin Frk,/players/martin-frk,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $2,775,000,VALUE: $650,000,VALUE: $1,050,000,VALUE: $700,000","SIGNING DATE: February 22, 2020,SIGNING DATE: July 31, 2012,SIGNING DATE: July 18, 2017,SIGNING DATE: June 25, 2018,SIGNING DATE: July  1, 2019"
Tommy Cross,/players/tommy-cross,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $1,750,000,VALUE: $600,000,VALUE: $600,000,VALUE: $600,000,VALUE: $650,000,VALUE: $650,000","SIGNING DATE: July  1, 2019,SIGNING DATE: April 10, 2012,SIGNING DATE: July 17, 2014,SIGNING DATE: June 18, 2015,SIGNING DATE: July  1, 2016,SIGNING DATE: June 14, 2017,SIGNING DATE: July  1, 2018"
Aaron Ness,/players/aaron-ness,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $2,625,000,VALUE: $826,875,VALUE: $575,000,VALUE: $1,225,000,VALUE: $650,000","SIGNING DATE: July  1, 2019,SIGNING DATE: March 16, 2011,SIGNING DATE: July 11, 2014,SIGNING DATE: July  1, 2015,SIGNING DATE: June 24, 2016,SIGNING DATE: May 15, 2018"
Stefan Matteau,/players/stefan-matteau,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,450,000,VALUE: $2,775,000,VALUE: $1,225,000,VALUE: $650,000,VALUE: $650,000","SIGNING DATE: February 19, 2020,SIGNING DATE: August 14, 2012,SIGNING DATE: July 17, 2015,SIGNING DATE: July  1, 2017,SIGNING DATE: June 11, 2018"
Turner Elson,/players/turner-elson,"LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $725,000,VALUE: $1,730,000,VALUE: $605,000,VALUE: $575,000,VALUE: $650,000,VALUE: $1,400,000","SIGNING DATE: September 26, 2020,SIGNING DATE: September 27, 2011,SIGNING DATE: July 24, 2015,SIGNING DATE: July  1, 2016,SIGNING DATE: July  1, 2017,SIGNING DATE: February  5, 2019"
Parker Kelly,/players/parker-kelly,LENGTH: 3 YEARS,"VALUE: $2,240,000","SIGNING DATE: September 19, 2017"
Mathieu Olivier,/players/mathieu-olivier,LENGTH: 2 YEARS,"VALUE: $1,460,000","SIGNING DATE: May  1, 2019"
Tim Gettinger,/players/tim-gettinger,LENGTH: 3 YEARS,"VALUE: $2,260,000","SIGNING DATE: March 15, 2017"
Vitaly Abramov,/players/vitaly-abramov,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: December 23, 2016"
Carter Hart,/players/carter-hart,LENGTH: 3 YEARS,"VALUE: $2,775,000","SIGNING DATE: October  2, 2016"
Drake Rymsha,/players/drake-rymsha,LENGTH: 3 YEARS,"VALUE: $2,200,000","SIGNING DATE: August 25, 2018"
Matthew Phillips,/players/matthew-phillips,LENGTH: 3 YEARS,"VALUE: $2,325,000","SIGNING DATE: December 31, 2017"
Kyle Keyser,/players/kyle-keyser,LENGTH: 3 YEARS,"VALUE: $2,300,000","SIGNING DATE: October  3, 2017"
Kaden Fulcher,/players/kaden-fulcher,LENGTH: 3 YEARS,"VALUE: $2,300,000","SIGNING DATE: October  3, 2017"
Dylan Ferguson,/players/dylan-ferguson,LENGTH: 3 YEARS,"VALUE: $2,300,000","SIGNING DATE: September 28, 2017"
Luke Green,/players/luke-green,LENGTH: 3 YEARS,"VALUE: $2,590,000","SIGNING DATE: September 25, 2017"
Déreck Baribeau,/players/dereck-baribeau,LENGTH: 3 YEARS,"VALUE: $2,300,000","SIGNING DATE: September 18, 2017"
Jordy Bellerive,/players/jordy-bellerive,LENGTH: 3 YEARS,"VALUE: $2,300,000","SIGNING DATE: September 16, 2017"
Alex D'Orio,/players/alex-dorio,LENGTH: 3 YEARS,"VALUE: $2,300,000","SIGNING DATE: September 13, 2017"
Connor Ingram,/players/connor-ingram,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $2,200,000,VALUE: $2,775,000","SIGNING DATE: March 23, 2020,SIGNING DATE: April  4, 2017"
Alexandre Carrier,/players/alexandre-carrier,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $2,200,000,VALUE: $2,070,000","SIGNING DATE: April 15, 2020,SIGNING DATE: November 12, 2015"
Lane Pederson,/players/lane-pederson,"LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $735,000,VALUE: $1,980,000","SIGNING DATE: August 15, 2020,SIGNING DATE: October 13, 2016"
Blake Speers,/players/blake-speers,"LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $735,000,VALUE: $2,775,000","SIGNING DATE: August 23, 2020,SIGNING DATE: September 21, 2016"
Anthony Richard,/players/anthony-richard,"LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $735,000,VALUE: $2,080,000","SIGNING DATE: July 28, 2020,SIGNING DATE: November 13, 2015"
Kole Sherwood,/players/kole-sherwood,"LENGTH: 1 YEAR,LENGTH: 3 YEARS","VALUE: $735,000,VALUE: $2,500,000","SIGNING DATE: October  2, 2020,SIGNING DATE: July  7, 2015"
Joachim Blichfeld,/players/joachim-blichfeld,LENGTH: 3 YEARS,"VALUE: $2,450,000","SIGNING DATE: December 28, 2017"
Drake Batherson,/players/drake-batherson,LENGTH: 3 YEARS,"VALUE: $2,400,000","SIGNING DATE: October  3, 2017"
Connor Bunnaman,/players/connor-bunnaman,LENGTH: 3 YEARS,"VALUE: $2,450,000","SIGNING DATE: April 21, 2017"
Beck Malenstyn,/players/beck-malenstyn,LENGTH: 3 YEARS,"VALUE: $2,400,000","SIGNING DATE: April 10, 2017"
Mitchell Stephens,/players/mitchell-stephens,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,475,000,VALUE: $2,775,000","SIGNING DATE: October  7, 2020,SIGNING DATE: April  4, 2016"
Hudson Fasching,/players/hudson-fasching,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $1,475,000,VALUE: $4,050,000,VALUE: $874,125","SIGNING DATE: July  4, 2019,SIGNING DATE: March 21, 2016,SIGNING DATE: July 14, 2018"
Michael Bunting,/players/michael-bunting,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $1,475,000,VALUE: $2,775,000,VALUE: $715,000","SIGNING DATE: July  5, 2019,SIGNING DATE: July 23, 2015,SIGNING DATE: July 14, 2018"
Tanner Kero,/players/tanner-kero,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,475,000,VALUE: $1,850,000,VALUE: $1,500,000","SIGNING DATE: July  1, 2019,SIGNING DATE: April  2, 2015,SIGNING DATE: March 23, 2017"
Alex Nedeljkovic,/players/alex-nedeljkovic,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,475,000,VALUE: $2,775,000","SIGNING DATE: June 28, 2019,SIGNING DATE: March 28, 2015"
Taylor Fedun,/players/taylor-fedun,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $1,475,000,VALUE: $1,800,000,VALUE: $675,000,VALUE: $575,000,VALUE: $600,000,VALUE: $600,000,VALUE: $1,300,000","SIGNING DATE: June 27, 2019,SIGNING DATE: March  9, 2011,SIGNING DATE: July  5, 2013,SIGNING DATE: July  1, 2014,SIGNING DATE: July  1, 2015,SIGNING DATE: July  1, 2016,SIGNING DATE: June 26, 2017"
Kenny Agostino,/players/kenny-agostino,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,475,000,VALUE: $1,800,000,VALUE: $735,000,VALUE: $625,000,VALUE: $875,000,VALUE: $700,000","SIGNING DATE: July  1, 2019,SIGNING DATE: March 17, 2014,SIGNING DATE: July 15, 2015,SIGNING DATE: July  1, 2016,SIGNING DATE: July  1, 2017,SIGNING DATE: July  1, 2018"
Nicholas Caamano,/players/nicholas-caamano,LENGTH: 3 YEARS,"VALUE: $2,285,000","SIGNING DATE: April  6, 2017"
Tanner Kaspick,/players/tanner-kaspick,LENGTH: 3 YEARS,"VALUE: $2,550,000","SIGNING DATE: October  2, 2017"
Skyler McKenzie,/players/skyler-mckenzie,LENGTH: 3 YEARS,"VALUE: $2,225,000","SIGNING DATE: July  2, 2018"
Travis Barron,/players/travis-barron,LENGTH: 3 YEARS,"VALUE: $2,225,000","SIGNING DATE: March 29, 2018"
Joona Luoto,/players/joona-luoto,LENGTH: 3 YEARS,"VALUE: $2,275,000","SIGNING DATE: June 15, 2019"
Brad Morrison,/players/brad-morrison,LENGTH: 3 YEARS,"VALUE: $2,230,000","SIGNING DATE: May  1, 2018"
Michael Pezzetta,/players/michael-pezzetta,LENGTH: 3 YEARS,"VALUE: $2,230,000","SIGNING DATE: March  7, 2018"
Jonathan Ang,/players/jonathan-ang,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: November 16, 2017"
Cliff Pu,/players/cliff-pu,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: October 23, 2017"
Josh Mahura,/players/josh-mahura,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: May 17, 2017"
Dylan Wells,/players/dylan-wells,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: May 17, 2017"
Cam Dineen,/players/cam-dineen,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: May  1, 2017"
Jack Kopacka,/players/jack-kopacka,LENGTH: 3 YEARS,"VALUE: $2,825,000","SIGNING DATE: April 22, 2017"
Garrett Pilon,/players/garrett-pilon,LENGTH: 3 YEARS,"VALUE: $2,775,000","SIGNING DATE: March 30, 2017"
Jérémy Groleau,/players/jeremy-groleau,LENGTH: 3 YEARS,"VALUE: $2,320,000","SIGNING DATE: September 24, 2018"
Ivan Lodnia,/players/ivan-lodnia,LENGTH: 3 YEARS,"VALUE: $2,800,000","SIGNING DATE: December 11, 2017"
Alex Formenton,/players/alex-formenton,LENGTH: 3 YEARS,"VALUE: $2,850,000","SIGNING DATE: October  2, 2017"
Alexey Lipanov,/players/alexey-lipanov,LENGTH: 3 YEARS,"VALUE: $2,775,000","SIGNING DATE: September 28, 2017"
Jaret Anderson-Dolan,/players/jaret-anderson-dolan,LENGTH: 3 YEARS,"VALUE: $2,925,000","SIGNING DATE: September 25, 2017"
Róbert Lántoši,/players/robert-lantosi,LENGTH: 1 YEAR,"VALUE: $750,000","SIGNING DATE: August  6, 2020"
Dawson DiPietro,/players/dawson-dipietro,LENGTH: 1 YEAR,"VALUE: $750,000","SIGNING DATE: March 23, 2020"
Evan Polei,/players/evan-polei,LENGTH: 2 YEARS,"VALUE: $1,500,000","SIGNING DATE: July  1, 2019"
Joel Kellman,/players/joel-kellman,"LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,500,000,VALUE: $925,000","SIGNING DATE: August 28, 2020,SIGNING DATE: April 22, 2019"
Andrew Oglevie,/players/andrew-oglevie,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,500,000,VALUE: $1,850,000","SIGNING DATE: October  2, 2020,SIGNING DATE: April 11, 2018"
Jake Evans,/players/jake-evans,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,500,000,VALUE: $2,700,000","SIGNING DATE: September 23, 2020,SIGNING DATE: April  9, 2018"
Dylan Sikura,/players/dylan-sikura,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,500,000,VALUE: $2,775,000","SIGNING DATE: June 28, 2019,SIGNING DATE: March 25, 2018"
Calle Rosén,/players/calle-rosen,"LENGTH: 2 YEARS,LENGTH: 2 YEARS","VALUE: $1,500,000,VALUE: $3,550,000","SIGNING DATE: December 10, 2018,SIGNING DATE: May 16, 2017"
Sean Malone,/players/sean-malone,"LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $750,000,VALUE: $1,850,000,VALUE: $787,500","SIGNING DATE: July 15, 2020,SIGNING DATE: April  8, 2017,SIGNING DATE: July 12, 2018"
Ville Husso,/players/ville-husso,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $1,500,000,VALUE: $2,775,000,VALUE: $700,000","SIGNING DATE: January 30, 2020,SIGNING DATE: May 10, 2016,SIGNING DATE: July 20, 2019"
Daniel Vladar,/players/daniel-vladar,"LENGTH: 3 YEARS,LENGTH: 3 YEARS","VALUE: $2,250,000,VALUE: $2,775,000","SIGNING DATE: August 23, 2020,SIGNING DATE: April 26, 2016"
Nicolas Roy,/players/nicolas-roy,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,500,000,VALUE: $2,400,000","SIGNING DATE: April 22, 2020,SIGNING DATE: April  9, 2016"
Charlie Lindgren,/players/charlie-lindgren,"LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $2,250,000,VALUE: $1,850,000,VALUE: $700,000","SIGNING DATE: February 13, 2018,SIGNING DATE: March 30, 2016,SIGNING DATE: July  6, 2017"
Teddy Blueger,/players/teddy-blueger,"LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,500,000,VALUE: $1,410,000,VALUE: $650,000","SIGNING DATE: July 16, 2019,SIGNING DATE: March 22, 2016,SIGNING DATE: July 13, 2018"
John Quenneville,/players/john-quenneville,"LENGTH: 2 YEARS,LENGTH: 3 YEARS","VALUE: $1,500,000,VALUE: $2,775,000","SIGNING DATE: June 28, 2019,SIGNING DATE: July 13, 2015"
Dominic Turgeon,/players/dominic-turgeon,"LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 1 YEAR","VALUE: $750,000,VALUE: $2,850,000,VALUE: $750,000","SIGNING DATE: September 28, 2020,SIGNING DATE: May 16, 2015,SIGNING DATE: July 26, 2019"
Ben Street,/players/ben-street,"LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $750,000,VALUE: $1,150,000,VALUE: $1,300,000,VALUE: $600,000,VALUE: $650,000,VALUE: $750,000,VALUE: $750,000","SIGNING DATE: September 30, 2020,SIGNING DATE: July  2, 2012,SIGNING DATE: July  1, 2014,SIGNING DATE: July  1, 2016,SIGNING DATE: June 27, 2017,SIGNING DATE: July  2, 2018,SIGNING DATE: July  1, 2019"
Calvin Pickard,/players/calvin-pickard,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $1,500,000,VALUE: $2,700,000,VALUE: $850,000,VALUE: $2,000,000,VALUE: $800,000","SIGNING DATE: July  1, 2019,SIGNING DATE: March 25, 2011,SIGNING DATE: August  6, 2015,SIGNING DATE: July  5, 2016,SIGNING DATE: June 20, 2018"
Gustav Olofsson,/players/gustav-olofsson,"LENGTH: 1 YEAR,LENGTH: 3 YEARS,LENGTH: 2 YEARS,LENGTH: 1 YEAR","VALUE: $750,000,VALUE: $2,775,000,VALUE: $1,450,000,VALUE: $700,000","SIGNING DATE: March 25, 2020,SIGNING DATE: March 24, 2014,SIGNING DATE: June 26, 2017,SIGNING DATE: June 14, 2019"
Anthony Stolarz,/players/anthony-stolarz,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR","VALUE: $1,500,000,VALUE: $2,775,000,VALUE: $725,000,VALUE: $761,250","SIGNING DATE: July  2, 2019,SIGNING DATE: March  1, 2013,SIGNING DATE: July 15, 2017,SIGNING DATE: July 15, 2018"
Zac Dalpe,/players/zac-dalpe,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $1,500,000,VALUE: $2,625,000,VALUE: $550,000,VALUE: $700,000,VALUE: $600,000,VALUE: $600,000,VALUE: $1,450,000","SIGNING DATE: February 27, 2019,SIGNING DATE: March 18, 2010,SIGNING DATE: July 23, 2013,SIGNING DATE: July 15, 2014,SIGNING DATE: July  1, 2015,SIGNING DATE: June 30, 2016,SIGNING DATE: June  9, 2017"
Nathan Gerbe,/players/nathan-gerbe,"LENGTH: 2 YEARS,LENGTH: 3 YEARS,LENGTH: 3 YEARS,LENGTH: 1 YEAR,LENGTH: 2 YEARS,LENGTH: 1 YEAR,LENGTH: 1 YEAR,LENGTH: 2 YEARS","VALUE: $1,500,000,VALUE: $2,550,000,VALUE: $4,350,000,VALUE: $550,000,VALUE: $3,500,000,VALUE: $600,000,VALUE: $750,000,VALUE: $1,350,000","SIGNING DATE: February  2, 2020,SIGNING DATE: May  6, 2008,SIGNING DATE: June 29, 2011,SIGNING DATE: July 26, 2013,SIGNING DATE: June 24, 2014,SIGNING DATE: July  1, 2016,SIGNING DATE: January 25, 2018,SIGNING DATE: March 15, 2018"
